alpha,duration
0.1,297.15910878181455
0.2,294.02818462848666
0.3,297.5131269454956
0.4,300.50622313022615
0.5,295.3241178393364
0.6,297.1182981014252
0.7,297.6517112970352
0.8,294.14616359472274
0.9,286.3838770627975
