gamma,best_fitness
0.1,0.9697368421052632
1.1,0.9677631578947368
2.1,0.9710526315789474
3.1,0.9677631578947368
4.1,0.9703947368421053
5.1,0.9703947368421053
6.1,0.9697368421052632
7.1,0.9703947368421053
8.1,0.9703947368421053
9.1,0.9677631578947368
