alpha,duration
0.1,308.7181474924088
0.2,313.7520461797714
0.3,316.1388853907585
0.4,310.55303980112075
0.5,306.2878844499588
0.6,305.1848563551903
0.7,300.0635848879814
0.8,294.0137504220009
0.9,287.67833815813066
