gamma,best_fitness
0.1,0.9605263157894737
0.6,0.9605263157894737
1.1,0.9736842105263158
1.6,0.9605263157894737
2.1,0.9605263157894737
2.6,0.9736842105263158
3.1,0.9605263157894737
3.6,0.9605263157894737
4.1,0.9605263157894737
4.6,0.9605263157894737
0.1,0.9473684210526315
0.6,0.9605263157894737
1.1,0.9605263157894737
1.6,0.9736842105263158
2.1,0.9605263157894737
2.6,0.9605263157894737
3.1,0.9605263157894737
3.6,0.9605263157894737
4.1,0.9473684210526315
4.6,0.9605263157894737
0.1,0.9605263157894737
0.6,0.9605263157894737
1.1,0.9605263157894737
1.6,0.9605263157894737
2.1,0.9605263157894737
2.6,0.9605263157894737
3.1,0.9605263157894737
3.6,0.9605263157894737
4.1,0.9473684210526315
4.6,0.9605263157894737
0.1,0.9605263157894737
0.6,0.9605263157894737
1.1,0.9605263157894737
1.6,0.9605263157894737
2.1,0.9736842105263158
2.6,0.9605263157894737
3.1,0.9342105263157895
3.6,0.9605263157894737
4.1,0.9605263157894737
4.6,0.9605263157894737
0.1,0.9605263157894737
0.6,0.9605263157894737
1.1,0.9736842105263158
1.6,0.9605263157894737
2.1,0.9605263157894737
2.6,0.9473684210526315
3.1,0.9605263157894737
3.6,0.9605263157894737
4.1,0.9868421052631579
4.6,0.9605263157894737
0.1,0.9605263157894737
0.6,0.9605263157894737
1.1,0.9605263157894737
1.6,0.9605263157894737
2.1,0.9605263157894737
2.6,0.9473684210526315
3.1,0.9605263157894737
3.6,0.9736842105263158
4.1,0.9473684210526315
4.6,0.9605263157894737
0.1,0.9736842105263158
0.6,0.9605263157894737
1.1,0.9605263157894737
1.6,0.9605263157894737
2.1,0.9605263157894737
2.6,0.9605263157894737
3.1,0.9605263157894737
3.6,0.9605263157894737
4.1,0.9605263157894737
4.6,0.9605263157894737
0.1,0.9605263157894737
0.6,0.9736842105263158
1.1,0.9605263157894737
1.6,0.9605263157894737
2.1,0.9605263157894737
2.6,0.9605263157894737
3.1,0.9605263157894737
3.6,0.9736842105263158
4.1,0.9473684210526315
4.6,0.9605263157894737
0.1,0.9736842105263158
0.6,0.9605263157894737
1.1,0.9473684210526315
1.6,0.9605263157894737
2.1,0.9605263157894737
2.6,0.9736842105263158
3.1,0.9605263157894737
3.6,0.9605263157894737
4.1,0.9605263157894737
4.6,0.9736842105263158
0.1,0.9605263157894737
0.6,0.9605263157894737
1.1,0.9605263157894737
1.6,0.9605263157894737
2.1,0.9605263157894737
2.6,0.9605263157894737
3.1,0.9736842105263158
3.6,0.9736842105263158
4.1,0.9736842105263158
4.6,0.9605263157894737
0.1,0.9605263157894737
0.6,0.9605263157894737
1.1,0.9605263157894737
1.6,0.9605263157894737
2.1,0.9605263157894737
2.6,0.9605263157894737
3.1,0.9473684210526315
3.6,0.9605263157894737
4.1,0.9605263157894737
4.6,0.9605263157894737
0.1,0.9736842105263158
0.6,0.9605263157894737
1.1,0.9605263157894737
1.6,0.9605263157894737
2.1,0.9736842105263158
2.6,0.9736842105263158
3.1,0.9605263157894737
3.6,0.9605263157894737
4.1,0.9605263157894737
4.6,0.9605263157894737
0.1,0.9605263157894737
0.6,0.9605263157894737
1.1,0.9736842105263158
1.6,0.9605263157894737
2.1,0.9605263157894737
2.6,0.9605263157894737
3.1,0.9605263157894737
3.6,0.9605263157894737
4.1,0.9605263157894737
4.6,0.9473684210526315
0.1,0.9605263157894737
0.6,0.9736842105263158
1.1,0.9473684210526315
1.6,0.9605263157894737
2.1,0.9736842105263158
2.6,0.9605263157894737
3.1,0.9605263157894737
3.6,0.9605263157894737
4.1,0.9605263157894737
4.6,0.9605263157894737
0.1,0.9605263157894737
0.6,0.9605263157894737
1.1,0.9605263157894737
1.6,0.9736842105263158
2.1,0.9605263157894737
2.6,0.9605263157894737
3.1,0.9605263157894737
3.6,0.9605263157894737
4.1,0.9605263157894737
4.6,0.9473684210526315
0.1,0.9605263157894737
0.6,0.9473684210526315
1.1,0.9473684210526315
1.6,0.9605263157894737
2.1,0.9605263157894737
2.6,0.9605263157894737
3.1,0.9605263157894737
3.6,0.9605263157894737
4.1,0.9605263157894737
4.6,0.9605263157894737
0.1,0.9605263157894737
0.6,0.9605263157894737
1.1,0.9605263157894737
1.6,0.9736842105263158
2.1,0.9605263157894737
2.6,0.9605263157894737
3.1,0.9605263157894737
3.6,0.9605263157894737
4.1,0.9736842105263158
4.6,0.9736842105263158
0.1,0.9736842105263158
0.6,0.9605263157894737
1.1,0.9473684210526315
1.6,0.9605263157894737
2.1,0.9605263157894737
2.6,0.9605263157894737
3.1,0.9605263157894737
3.6,0.9605263157894737
4.1,0.9736842105263158
4.6,0.9473684210526315
0.1,0.9736842105263158
0.6,0.9605263157894737
1.1,0.9736842105263158
1.6,0.9605263157894737
2.1,0.9605263157894737
2.6,0.9605263157894737
3.1,0.9473684210526315
3.6,0.9473684210526315
4.1,0.9736842105263158
4.6,0.9605263157894737
0.1,0.9605263157894737
0.6,0.9736842105263158
1.1,0.9605263157894737
1.6,0.9605263157894737
2.1,0.9605263157894737
2.6,0.9605263157894737
3.1,0.9473684210526315
3.6,0.9605263157894737
4.1,0.9473684210526315
4.6,0.9473684210526315
