gamma,duration
0.1,110.43809247016907
0.30000000000000004,104.74674725532532
0.5000000000000001,99.77152609825134
0.7000000000000001,107.63887929916382
0.9000000000000001,98.60322213172913
1.1000000000000003,85.09412169456482
1.3000000000000003,82.05757260322571
1.5000000000000004,83.22329545021057
1.7000000000000004,70.29107809066772
1.9000000000000004,67.7017548084259
0.1,64.68885326385498
0.30000000000000004,68.46426606178284
0.5000000000000001,64.47690320014954
0.7000000000000001,67.76249718666077
0.9000000000000001,68.07158493995667
1.1000000000000003,68.45086693763733
1.3000000000000003,67.94154596328735
1.5000000000000004,67.49408674240112
1.7000000000000004,66.48406171798706
1.9000000000000004,67.78746366500854
