gamma,duration
0.1,176.49139441251754
1.1,176.84138023853302
2.1,175.67555910348892
3.1,171.66130702495576
4.1,173.80084567070008
5.1,176.0573968887329
6.1,171.1427484035492
7.1,167.9055074095726
8.1,168.23531432151793
9.1,164.54112045764924
