alpha,best_fitness
0.1,0.9585526315789474
0.2,0.9625
0.3,0.9598684210526315
0.4,0.9605263157894737
0.5,0.9611842105263158
0.6,0.9618421052631578
0.7,0.9611842105263158
0.8,0.9578947368421054
0.9,0.9605263157894737
