gamma,duration
0.1,270.50080639123917
1.1,269.4418771028519
2.1,262.0092361807823
3.1,263.45590381622316
4.1,261.25578461885453
5.1,263.30530314445497
6.1,263.12227430343626
7.1,270.0210973620415
8.1,269.50879671573637
9.1,271.4744839906692
